entity,
比上年底增加300架,
截至2016年底,
我国,
颁证运输机场218个,
比上年底增加8个,
2016年,
新增机场,
山西临汾机场,
湖北十堰机场,
福建三明机场,
海南琼海机场,
青海果洛机场,
内蒙古乌兰察布机场,
内蒙古扎兰屯机场,
海南三沙机场,
云南沧源机场,
河北秦皇岛机场,
新疆且末机场,
迁建,
陕西安康机场,
停航,
我国,
航空公司,
国际定期航班,
56个国家的145个城市,
国内航空公司定期航班,
38个内地城市,
香港,
10个内地城市,
澳门,
大陆航空公司,
48个大陆城市,
台湾地区,
截至2016年底,
我国,
其他国家或地区,
双边航空运输协定120个,
比上年底增加2个,
亚洲有44个（含东盟,
非洲有24个,
欧洲有36个,
美洲有9个,
大洋洲有7个,
截至2016年底,
我国,
运输航空公司59家,
比上年底增加4家,
国有控股公司44家,
民营和民营控股公司15家,
全货运航空公司8家,
中外合资航空公司11家,
上市公司7家,
中航集团,
飞行小时237.4万小时,
运输总周转量261.7亿吨公里,
比上年增长10.1%,
旅客运输量1.15亿人次,
比上年增长9.3%,
货邮运输量191.6万吨,
比上年增长7.0%,
东航集团,
飞行小时197.3万小时,
运输总周转量197.3亿吨公里,
比上年增长10.6%,
旅客运输量1.02亿人次,
比上年增长8.6%,
货邮运输量139.5万吨,
比上年下降0.3%,
南航集团,
飞行小时237.5万小时,
运输总周转量243.9亿吨公里,
比上年增长8.9%,
旅客运输量1.15亿人次,
比上年增长4.8%,
货邮运输量161.3万吨,
比上年增长6.7%,
海航集团,
飞行小时139.5万小时,
运输总周转量142.1亿吨公里,
比上年增长22.9%,
旅客运输量0.83亿人次,
比上年增长22.4%,
货邮运输量78.4万吨,
比上年增长0.8%,
其他航空公司,
飞行小时137.7万小时,
运输总周转量9117.5亿吨公里,
比上年增长22.4%,
旅客运输量0.73亿人次,
比上年增长22.7%,
货邮运输量97.3万吨,
比上年增长19.6%,
2016年,
全行业,
通用航空生产飞行76.47万小时,
比上年下降1.9%,
工业航空作业,
8.29万小时,
比上年下降3.0%,
农林业航空作业,
5.10万小时,
比上年增长21.3%,
其他通用航空,
63.08万小时,
比上年下降3.2%,
截至2016年底,
通用航空经营许可证,
通用航空企业320家,
华北地区79家,
中南地区65家,
华东地区66家,
东北地区31家,
西南地区43家,
西北地区29家,
新疆地区7家,
2016年,
全行业,
在册运输飞机,
平均日利用率为9.41小时,
比上年减少0.08小时,
大中型飞机,
平均日利用率为9.57小时,
比上年减少0.09小时,
小型飞机,
平均日利用率为6.64小时,
比上年增加0.06小时,
2016年,
正班客座率平均为82.6%,
比上年提高0.5个百分点,
2016年,
正班载运率平均为72.7%,
比上年提高0.5个百分点,
航空公司,
营业收入4694.7亿元,
比上年增长8.2%,
利润总额364.8亿元,
比上年增加37.9亿元,
机场,
营业收入832.5亿元,
比上年增长7.2%,
利润总额117.7亿元,
比上年增加17.1亿元,
保障企业,
营业收入865.8亿元,
比上年下降3.5%,
利润总额85.9亿元,
比上11年增加26.7亿元,
2016年,
全行业,
运输收入水平为4.51元/吨公里,
比上年下降0.28元/吨公里,
客运收入水平5.5元/吨公里,
比上年下降0.42元/吨公里,
货邮运输收入水平1.3元/吨公里,
比上年下降0.09元/吨公里,
2016年,
全行业,
应交税金296.5亿元,
2016年,
民航安全形势平稳,
全行业未发生运输航空事故，运输航空百万小时重大事故率10年滚动值为0.016（世界平均水平为0.217）,
发生通用航空事故10起，死亡19人,
自2010年8月25日至2016年底,
运输航空,
飞行76个月，累计安全飞行4623万小时,
2016年,
事故征候519起,
严重事故征候18起,
严重事故征候,
人为责任原因事故征候,
万时率,
0.019和0.039,
2016年,
全行业,
37家运输航空公司未发生责任事故征候,
2016年,
民航安检部门,
旅客5.15亿人次,
托运行李2.92亿件次,
航空货物（不含邮件、快件）3.89亿件次,
邮件、快件1.56亿件次,
规和不文明旅客行为14740起,
编造虚假恐怖威胁信息非法干扰事件75起,
2016年,
主要航空公司,
航班284.6万班次,
正常航班217.8万班次,
平均航班正常率为76.54%,
2016年,
民航局、各地区管理局、民航局消费者事务中心和中国航空运输协会,
航空消费者投诉19952件,
2016年,
受理投诉总量,
比上年增加10849件,
增长84%,
2016年,
民航,
固定资产投资总额1700.0亿元,
基本建设和技术改造投资782.4亿元,
比上年增长1.7%,
基本建设和技术改造投资,
机场系统,
固定资产投资总额660.0亿元,
比上年增长0.6%,
空管系统,
固定资产投资24.2亿元,
比上年增加6.52亿元,
民航其他系统,
固定资产投资总额98.24亿元,
比上年增加2.74亿元,
民航信息系统,
11.83亿元,
民航科研、教育系统,
5.87亿元,
民航安全保卫系统,
3.02亿元,
民航机务维修系统,
2.33亿元,
运输服务系统,
14.77亿元,
公共设施系统,
11.13亿元,
其他系统,
49.29亿元,
2016年,
民航,
油耗为0.293公斤,
较2005年（行业节能减排目标基年）下降13.82%,
较“十二五”末(2013-2015)均值下降8.4%,
2016年,
积极推动全行业采取行动，控制和减少能源消耗及排放，对行业内符合《民航节能减排专项资金项目指南》要求的67个项目提供支持,
截至2016年,
年旅客吞吐量,
500万人次以上,
机场,
90%以上的单位,
APU替代设备安装,
32.6万架次航班,
临时航路,
飞行距离979万公里,
燃油消耗5.3万吨,
二氧化碳排放约16.6万吨,
2016年,
民航直属院校,
招收学生20633人,
研究生970人,
普通本专科生17948人,
成人招生1715人,
2016年,
民航直属院校,
在校生数达到71078人,
研究生3435人,
普通本专科生60598人,
成人在校生7045人,
2016年,
民航直属院校,
毕业学生16843人,
硕士研究生919人,
普通本专科14006人,
成人学生1918人,
2016年,
民航,
科技成果28项,
民航协会科学技术奖26项,
截至2016年底,
全行业,
驾驶执照飞行员50504人,
比上年底增加4981人,
2016年,
“安康杯”,
411个单位,
26632个班组,
547899名职工,
2016年,
“安康杯”,
135个先进集体,
44名先进个人,
表彰,
