entity,
2019年,
全行业,
运输总周转量1293.25亿吨公里,
比上年增长7.2%,
国内航线,
运输总周转量829.51亿吨公里,
比上年增长7.5%,
港澳台航线,
16.90亿吨公里,
比上年下降3.5%,
国际航线,
运输总周转量463.74亿吨公里,
比上年增长6.6%,
全行业,
旅客周转量11705.30亿人公里,
比上年增长9.3%,
国内航线,
旅客周转量8520.22亿人公里,
比上年增长8.0%,
港澳台航线,
160.46亿人公里,
比上年下降2.8%,
国际航线,
旅客周转量3185.08亿人公里,
比上年增长12.8%,
全行业,
货邮周转量263.20亿吨公里,
比上年增长0.3%,
国内航线,
货邮周转量78.59亿吨公里,
比上年增长4.1%,
港澳台航线,
2.81亿吨公里,
比上年下降6.9%,
国际航线,
货邮周转量184.61亿吨公里,
比上年下降1.3%,
2019年,
全行业,
旅客运输量65993.42万人次,
比上年增长7.9%,
国内航线,
旅客运输量58567.99万人次,
比上年增长6.9%,
港澳台航线,
1107.56万人次,
比上年下降1.7%,
国际航线,
旅客运输量7425.43万人次,
比上年增长16.6%,
2019年,
全行业,
货邮运输量753.14万吨,
比上年增长2.0%,
国内航线,
货邮运输量511.24万吨,
比上年增长3.1%,
港澳台航线,
22.22万吨,
比上年下降5.4%,
国际航线,
货邮运输量241.91万吨,
比上年下降0.3%,
2019年,
全行业,
运输航空公司,
运输飞行小时1231.13万小时,
比上年增长6.7%,
国内航线,
运输飞行小时991.62万小时,
比上年增长6.2%,
港澳台航线,
20.08万小时,
比上年增长1.8%,
国际航线,
运输飞行小时239.51万小时,
比上年增长9.1%,
2019年,
全行业,
运输航空公司,
运输起飞架次496.62万架次,
比上年增长5.8%,
国内航线,
运输起飞架次447.78万架次,
比上年增长5.1%,
港澳台航线,
8.38万架次,
比上年增长2.0%,
国际航线,
运输起飞架次48.84万架次,
比上年增长12.2%,
2019年,
全行业,
运输航空公司,
非生产飞行小时3.21万小时,
训练飞行1.47万小时,
非生产起飞架次6.69万架次,
截至2019年底,
我国,
运输航空公司62家,
比上年底净增2家,
国有控股公司48家,
民营和民营控股公司14家,
全货运航空公司9家,
中外合资航空公司10家,
上市公司8家,
截至2019年底,
全行业,
运输飞机期末在册架数3818架,
比上年底增加179架,
我国,
航空公司,
国际定期航班,
65个国家的167个城市,
内地航空公司定期航班,
30个内地城市,
香港,
19个内地城市,
澳门,
大陆航空公司,
49个大陆城市,
台湾地区,
2019年,
中航集团,
飞行小时279.88万小时,
运输总周转量318.61亿吨公里,
比上年增长1.9%,
旅客运输量1.43亿人次,
比上年增长4.2%,
货邮运输量204.68万吨,
比上年下降2.1%,
2019年,
东航集团,
飞行小时243.57万小时,
运输总周转量252.41亿吨公里,
比上年增长8.5%,
旅客运输量1.30亿人次,
比上年增长7.5%,
货邮运输量146.92万吨,
比上年增长1.8%,
2019年,
南航集团,
飞行小时295.07万小时,
运输总周转量326.24亿吨公里,
比上年增长7.5%,
旅客运输量1.52亿人次,
比上年增长8.4%,
货邮运输量176.36万吨,
比上年增长1.8%,
2019年,
海航集团,
飞行小时190.18万小时,
运输总周转量201.27亿吨公里,
比上年增长3.5%,
旅客运输量1.14亿人次,
比上年增长4.6%,
货邮运输量84.19万吨,
比上年下降2.6%,
2019年,
其他航空公司,
飞行小时222.43万小时,
运输总周转量194.73亿吨公里,
比上年增长19.1%,
旅客运输量1.22亿人次,
比上年增长15.8%,
货邮运输量141.00万吨,
比上年增长12.4%,
截至2019年底,
我国,
颁证运输机场238个,
比上年底净增3个,
2019年,
新增机场,
北京大兴国际机场,
巴中恩阳机场,
重庆巫山机场,
甘孜格萨尔机场,
2019年,
北京南苑机场,
停航,
宜宾菜坝机场,
迁,
宜宾五粮液机场,
2019年,
全行业,
新开工、续建机场项目126个,
跑道7条,
停机位444个,
航站楼面积174.9万平米,
截至2019年底,
全行业,
运输机场,
跑道261条,
停机位6244个,
航站楼面积1629万平米,
2019年,
东部地区,
旅客吞吐量7.10亿人次,
比上年增长5.4%,
中部地区,
旅客吞吐量1.56亿人次,
比上年增长10.8%,
西部地区,
旅客吞吐量4.03亿人次,
比上年增长8.3%,
东北地区,
旅客吞吐量0.84亿人次,
比上年增长6.2%,
2019年,
民航运输机场,
货邮吞吐量[11]1710.01万吨,
比上年增长2.1%,
2019年,
东部地区,
货邮吞吐量1245.92万吨,
与上年持平,
中部地区,
货邮吞吐量124.70万吨,
