entity,
比上年增长5.2%,
利润总额162.4亿元,
比上年减少37.2亿元,
机场,
营业收入625.9亿元,
比上年增长11.9%,
利润总额41.7亿元,
比上年减少2.8亿元,
保障企业,
营业收入1213.7亿元,
比上年增长8.2%,
利润总额44亿元,
比上年增加0.3亿元,
2013年,
民航安全形势平稳,
全行业未发生运输航空事故、空防安全事故，发生通用航空事故10起,
2013年,
事故征候302起,
严重事故征候6起,
比上年降低45.5%,
严重事故征候万时率为0.009,
比上年降低51.2%,
人为责任原因事故征候26起,
同比降低24%,
通用航空事故征候16起,
同比增加23.1%,
32家运输航空公司未发生人为责任事故征候,
截至2013年12月31日,
运输航空,
安全飞行2048万小时,
2013年,
航空公司,
航班278.0万班次,
正常航班201.1万班次,
不正常航班76.9万班次,
平均航班正常率为72.34%,
2013年,
主要航空公司,
航班237.1万班次,
正常航班173.3万班次,
不正常航班63.8万班次,
平均航班正常率为73.10%,
2013年,
受理投诉总量,
较2012年增加246件,
增加13.66%,
2013年,
民航,
固定资产投资总额1452.2亿元,
基本建设和技术改造投资716.6亿元,
比上年增长0.6%,
重点建设项目15个,
合肥新机场,
深圳宝安机场扩建工程,
贵阳龙洞堡机场扩建工程,
西宁曹家堡机场扩建工程,
竣工,
南京禄口机场扩建工程,
天津滨海机场扩建工程,
广州白云机场扩建工程,
南宁吴圩机场扩建工程,
沈阳桃仙机场扩建工程,
续建项目,
武汉天河机场扩建工程,
哈尔滨太平机场扩建工程,
重庆江北机场扩建工程,
长沙黄花机场扩建工程,
郑州新郑机场扩建工程,
银川河东机场扩建工程,
开工,
2013年,
空管系统,
固定资产投资29.5亿元,
比上年增长10.5%,
重点建设项目4个,
成都区域管制中心工程,
西安区域管制中心工程,
项目竣工,
沈阳区域管制中心,
乌鲁木齐区域管制中心,
进展顺利,
2013年,
民航其他系统,
固定资产投资总额179.6亿元,
比上年降低3.9%,
民航信息系统,
17.2亿元,
民航科研、教育系统,
12.2亿元,
民航安全保卫系统,
2.3亿元,
民航油料系统,
12.4亿元,
民航机务维修系统,
3.1亿元,
运输服务系统,
50.2亿元,
公共设施系统,
25.5亿元,
其他系统,
56.7亿元,
2013年,
航空公司,
临时航线约有41.3万架次,
飞行距离超过1400万公里,
航油消耗7.6万吨,
二氧化碳排放约24万吨,
全行业,
航空煤油27万吨,
二氧化碳排放85万吨,
截至2013年底,
全行业,
驾驶执照飞行员35505人,
较上年年13底增加4124人,
2013年,
民航直属院校,
在校生数达到57798人,
研究生2011人,
普通本专科生47268人,
成人在校生7407人,
中专生1112人,
2013年,
民航直属院校,
毕业学生14476人,
硕士研究生502人,
普通本专科11157人,
中专学生700人,
成人学生2117人,
2013年,
民航,
科技成果78项,
推荐国家科技进步奖1项,
2012年度民航科技进步奖29项,
2013年,
民航工会,
民航系统,
10个单位,
“全国五一劳动奖状”,
23个班组,
“全国工人先锋号”,
6名先进个人,
“全国五一劳动奖章”,
2013年,
“安康杯”,
228个单位,
19263个班组,
374147名职工,
132个先进集体和个人,
表彰,
2013年,
民航局,
规章6部,
《中国民用航空危险品运输管理规定》（民航局第216号令）,
《中国民用航空气象工作规则》（民航局第217号令）,
《民用航空运输机场航空安全保卫规则》（民航局第218号令）,
《公共航空运输企业航空安全保卫规则》（民航局第219号令）,
《民用航空导航设备开放与运行管理规定》（民航局第220号令）,
《民用航空通信导航监视设备飞行校验管理规则》（民航局第221号令）,
